t,x,y,yaw,steer,l,r
175.72,2.596,13.39,-0.0658,1,40,40
175.83,2.588,13.316,-0.0682,1,40,40
175.94,2.58,13.249,-0.0703,1,40,40
176.04,2.572,13.182,-0.0725,1,40,40
176.15,2.563,13.108,-0.0748,1,40,40
176.25,2.554,13.034,-0.0772,1,40,40
176.36,2.545,12.967,-0.0794,1,40,40
176.47,2.536,12.893,-0.0817,1,40,40
176.57,2.527,12.826,-0.0839,1,40,40
176.67,2.517,12.752,-0.0862,1,40,40
176.78,2.508,12.685,-0.0884,1,40,40
176.88,2.499,12.618,-0.0905,1,40,40
176.98,2.489,12.551,-0.0927,1,40,40
177.08,2.48,12.484,-0.0948,1,40,40
177.18,2.47,12.417,-0.097,1,40,40
177.28,2.46,12.35,-0.0991,1,40,40
177.39,2.45,12.283,-0.1012,1,40,40
177.5,2.439,12.209,-0.1036,1,40,40
177.6,2.429,12.143,-0.1057,1,40,40
177.71,2.418,12.069,-0.1081,1,40,40
177.82,2.406,11.996,-0.1104,1,40,40
177.92,2.396,11.935,-0.1124,1,40,40
178.02,2.384,11.862,-0.1147,1,40,40
178.13,2.372,11.789,-0.1171,1,40,40
178.23,2.361,11.722,-0.1192,1,40,40
178.34,2.35,11.655,-0.1213,1,40,40
178.44,2.338,11.589,-0.1235,1,40,40
178.54,2.327,11.522,-0.1256,1,40,40
178.64,2.315,11.455,-0.1277,1,40,40
178.74,2.303,11.389,-0.1299,1,40,40
178.85,2.291,11.322,-0.132,1,40,40
178.95,2.278,11.249,-0.1343,1,40,40
179.06,2.265,11.183,-0.1365,1,40,40
179.17,2.252,11.11,-0.1388,1,40,40
179.28,2.239,11.043,-0.1409,1,40,40
179.38,1.866,8.703,-1.714,1,40,40
179.48,2.212,10.904,-0.1454,1,40,40
179.59,2.199,10.838,-0.1475,1,40,40
179.69,1.811,8.503,-1.7205,1,40,40
179.79,2.171,10.699,-0.152,1,40,40
179.9,2.156,10.626,-0.1543,1,40,40
180.01,2.143,10.56,-0.1564,1,40,40
180.11,2.129,10.494,-0.1586,1,40,40
180.21,2.115,10.428,-0.1607,1,40,40
180.32,2.101,10.362,-0.1628,1,40,40
180.42,2.086,10.289,-0.1652,1,40,40
180.52,2.071,10.223,-0.1673,1,40,40
180.62,2.057,10.157,-0.1694,1,40,40
180.73,2.041,10.085,-0.1717,1,40,40
180.83,2.026,10.019,-0.1737,0,40,40
180.94,2.013,9.946,-0.1737,0,40,40
181.04,2.002,9.88,-0.1733,0,40,40
181.15,1.99,9.814,-0.1733,0,40,40
181.25,1.978,9.748,-0.1732,0,40,40
181.35,1.966,9.683,-0.1731,0,40,40
181.45,1.955,9.617,-0.173,0,40,40
181.56,1.942,9.546,-0.1729,0,40,40
181.66,1.931,9.48,-0.1728,0,40,40
181.76,1.919,9.415,-0.1727,0,40,40
181.86,1.908,9.35,-0.1726,0,40,40
181.97,1.895,9.279,-0.1725,0,40,40
182.07,1.883,9.214,-0.1724,0,40,40
182.18,1.872,9.149,-0.1723,0,40,40
182.28,1.861,9.084,-0.1722,0,40,40
182.38,1.849,9.019,-0.1721,0,40,40
182.48,1.838,8.954,-0.172,0,40,40
182.58,1.826,8.889,-0.1719,0,40,40
182.69,1.814,8.818,-0.1718,0,40,40
182.79,1.802,8.753,-0.1717,0,40,40
182.9,1.791,8.688,-0.1716,0,40,40
183.0,1.78,8.623,-0.1715,0,40,40
183.11,1.767,8.552,-0.1714,0,40,40
183.22,1.755,8.481,-0.1713,0,40,40
183.32,1.321,6.153,-1.7416,-1,40,40
183.43,1.735,8.344,-0.1682,-1,40,40
183.53,1.727,8.28,-0.1658,-1,40,40
183.63,1.719,8.215,-0.1636,-1,40,40
183.73,1.712,8.15,-0.1614,-1,40,40
183.84,1.308,5.818,-1.7298,-1,40,40
183.94,1.696,8.015,-0.1567,-1,40,40
184.04,1.689,7.951,-0.1545,-1,40,40
184.15,1.302,5.619,-1.7229,-1,40,40
184.25,1.674,7.816,-0.1498,-1,40,40
184.35,1.295,5.487,-1.7192,0,40,40
184.45,1.657,7.694,-0.1486,0,40,40
184.56,1.646,7.624,-0.1486,0,40,40
184.66,1.636,7.559,-0.1484,0,40,40
184.76,1.626,7.495,-0.1482,0,40,40
184.86,1.247,5.158,-1.7182,-1,40,40
184.97,1.609,7.353,-0.1445,-1,40,40
185.07,1.603,7.288,-0.1422,-1,40,40
185.17,1.245,4.958,-1.711,-1,40,40
185.28,1.591,7.159,-0.1378,-2,40,40
185.38,1.587,7.095,-0.1343,-2,40,40
185.49,1.584,7.024,-0.1292,-2,40,40
185.59,1.582,6.96,-0.1249,-2,40,40
185.69,1.58,6.897,-0.1207,-2,40,40
185.8,1.578,6.827,-0.116,-2,40,40
185.9,1.577,6.763,-0.1118,-2,40,40
186.01,1.575,6.693,-0.1071,-2,40,40
186.11,1.575,6.63,-0.1029,-2,40,40
186.21,1.574,6.567,-0.0987,-2,40,40
186.31,1.574,6.503,-0.0945,-2,40,40
186.42,1.574,6.44,-0.0903,-2,40,40
186.52,1.344,4.098,-1.6572,-2,40,40
186.63,1.574,6.308,-0.0814,-2,40,40
186.73,1.575,6.244,-0.0773,-2,40,40
186.84,1.576,6.175,-0.0726,-2,40,40
186.94,1.578,6.112,-0.0685,-2,40,40
187.04,1.58,6.049,-0.0643,-2,40,40
187.14,1.581,5.986,-0.0601,-2,40,40
187.24,1.584,5.923,-0.056,-2,40,40
187.35,1.586,5.854,-0.0514,-2,40,40
187.47,1.589,5.784,-0.0468,-2,40,40
187.57,1.592,5.721,-0.0427,-2,40,40
187.68,1.476,3.361,-1.609,-2,40,40
187.78,1.599,5.596,-0.0344,-2,40,40
187.89,1.603,5.526,-0.0298,-2,40,40
187.99,1.608,5.464,-0.0257,-2,40,40
188.09,1.612,5.401,-0.0216,-2,40,40
188.19,1.617,5.338,-0.0174,-2,40,40
188.3,1.622,5.275,-0.0132,-3,40,40
188.41,1.584,2.911,-1.5773,-3,40,40
188.51,1.641,5.139,0.0005,-3,40,40
188.61,1.65,5.078,0.0066,-3,40,40
188.71,1.655,2.722,-1.5584,-3,40,40
188.82,1.68,2.659,-1.5521,-3,40,40
188.92,1.678,4.9,0.0242,-3,40,40
189.02,1.69,4.833,0.0309,-3,40,40
189.12,1.7,4.772,0.037,-3,40,40
189.22,1.712,4.711,0.0431,-3,40,40
189.32,1.723,4.65,0.0492,-3,40,40
189.43,1.737,4.583,0.0558,-3,40,40
189.53,1.86,2.227,-1.5087,-3,40,40
189.63,1.762,4.462,0.0679,-3,40,40
189.74,1.775,4.402,0.074,-3,40,40
189.84,1.789,4.341,0.08,-3,40,40
189.94,1.804,4.275,0.0867,-3,40,40
190.05,1.818,4.215,0.0927,-3,40,40
190.15,1.833,4.155,0.0988,-3,40,40
190.26,1.848,4.095,0.1048,-3,40,40
190.36,1.863,4.035,0.1109,-3,40,40
190.47,1.881,3.969,0.1176,-3,40,40
190.57,1.897,3.91,0.1236,-3,40,40
190.67,1.913,3.85,0.1296,-4,40,40
190.77,1.932,3.792,0.1369,-4,40,40
190.88,1.952,3.734,0.1455,-4,40,40
190.98,1.973,3.677,0.1535,-4,40,40
191.08,1.994,3.62,0.1615,-4,40,40
191.18,2.015,3.563,0.1695,-4,40,40
191.28,2.037,3.506,0.1776,-5,40,40
191.38,2.059,3.457,0.1862,-5,40,40
191.49,2.088,3.398,0.1976,-5,40,40
191.59,2.116,3.339,0.2085,-5,40,40
191.7,2.143,3.285,0.2184,-5,40,40
191.8,2.173,3.227,0.2293,-5,40,40
191.9,2.201,3.174,0.2393,-5,40,40
192.01,2.229,3.121,0.2492,-5,40,40
192.11,2.257,3.069,0.2592,-5,40,40
192.22,2.29,3.012,0.2702,-5,40,40
192.33,2.32,2.961,0.2805,-6,40,40
192.43,2.352,2.912,0.2926,-6,40,40
192.54,2.389,2.86,0.306,-6,40,40
192.64,2.423,2.812,0.3178,-6,40,40
192.74,3.174,0.58,-1.2404,-6,40,40
192.85,3.236,0.542,-1.2281,-6,40,40
192.95,3.299,0.504,-1.2159,-6,40,40
193.05,3.362,0.466,-1.2036,-6,40,40
193.15,2.604,2.576,0.3788,-6,40,40
193.26,2.641,2.531,0.3907,-6,40,40
193.36,2.679,2.486,0.4024,-6,40,40
193.46,2.717,2.442,0.414,-6,40,40
193.56,2.757,2.398,0.4257,-6,40,40
193.67,2.796,2.355,0.4373,-6,40,40
193.77,2.836,2.312,0.4489,-6,40,40
193.87,2.881,2.266,0.4617,-6,40,40
193.97,2.922,2.224,0.4733,-6,40,40
194.08,2.964,2.183,0.485,-6,40,40
194.18,3.007,2.142,0.4966,-6,40,40
194.28,3.049,2.101,0.5083,-6,40,40
194.38,3.093,2.061,0.5199,-6,40,40
194.49,3.141,2.018,0.5328,-6,40,40
194.59,3.185,1.979,0.5444,-6,40,40
194.7,3.234,1.937,0.5573,-6,40,40
194.8,3.279,1.899,0.569,-6,40,40
194.91,3.325,1.862,0.5807,-6,40,40
195.01,4.633,-0.099,-0.9774,-6,40,40
195.12,3.418,1.789,0.6041,-6,40,40
195.22,3.469,1.75,0.617,-6,40,40
195.32,3.517,1.715,0.6288,-7,40,40
195.42,3.565,1.682,0.6417,-7,40,40
195.52,3.615,1.653,0.6561,-7,40,40
195.62,3.664,1.624,0.67,-7,40,40
195.72,3.714,1.595,0.6838,-7,40,40
195.82,3.765,1.567,0.6977,-7,40,40
195.93,3.821,1.537,0.713,-7,40,40
196.04,3.878,1.508,0.7283,-7,40,40
196.14,3.929,1.482,0.7422,-7,40,40
196.24,3.982,1.457,0.7562,-7,40,40
196.34,4.034,1.433,0.7702,-7,40,40
196.45,4.087,1.409,0.7841,-7,40,40
196.55,5.768,-0.24,-0.7716,-7,40,40
196.65,5.846,-0.239,-0.7574,-7,40,40
196.76,4.253,1.34,0.8271,-7,40,40
196.86,4.307,1.319,0.841,-7,40,40
196.96,6.078,-0.231,-0.7149,-7,40,40
197.07,6.155,-0.227,-0.7007,-7,40,40
197.17,4.476,1.259,0.8842,-7,40,40
197.27,6.309,-0.214,-0.6723,-7,40,40
197.37,6.386,-0.206,-0.6581,-7,40,40
197.48,6.463,-0.196,-0.6439,-7,40,40
197.58,6.54,-0.186,-0.6297,-7,40,40
197.68,4.76,1.177,0.9552,-7,40,40
197.79,6.692,-0.162,-0.6014,-7,20,20
197.89,6.761,-0.149,-0.5882,-7,20,20
197.99,6.825,-0.137,-0.5762,-7,0,0
198.09,6.878,-0.126,-0.566,-7,0,0
198.2,4.992,1.125,1.0134,-7,0,0
198.3,6.962,-0.108,-0.5501,-7,0,0
198.4,6.994,-0.1,-0.544,-7,0,0
198.5,5.065,1.112,1.0315,-7,0,0
198.61,5.082,1.109,1.0357,-7,0,0
198.71,5.095,1.107,1.0391,-7,0,0
198.81,5.108,1.105,1.0419,-7,0,0
198.92,5.117,1.105,1.0437,-7,0,0
199.02,5.124,1.104,1.0451,-7,0,0
199.12,5.129,1.104,1.0462,7,-20,-20
199.23,5.131,1.104,1.0465,7,-20,-20
199.33,7.098,-0.074,-0.525,7,-20,-20
199.44,7.09,-0.076,-0.5264,6,-20,-20
199.54,7.079,-0.077,-0.5283,6,-20,-20
199.65,5.1,1.111,1.0399,5,-20,-20
199.75,5.086,1.115,1.0374,5,-20,-20
199.86,5.069,1.121,1.0345,4,-20,-20
199.96,5.052,1.127,1.0321,4,-20,-20
200.07,5.032,1.135,1.0294,3,-20,-20
200.17,5.012,1.143,1.0274,3,-20,-20
200.28,4.99,1.153,1.0253,2,-20,-20
200.38,4.971,1.163,1.024,1,-20,-20
200.49,4.947,1.175,1.0224,1,-20,-20
200.59,4.926,1.187,1.0214,0,-20,-20
200.69,4.901,1.202,1.0206,0,-20,-20
200.8,6.818,-0.012,-0.5503,-1,-20,-20
200.9,6.795,0.004,-0.5503,-1,-20,-20
201.0,6.773,0.022,-0.5496,-2,-20,-20
201.1,4.809,1.265,1.0223,-2,-20,-20
201.21,4.787,1.283,1.024,-3,-20,-20
201.31,6.711,0.086,-0.5446,-3,-20,-20
201.41,6.691,0.11,-0.5419,-4,-20,-20
201.52,4.72,1.341,1.0316,-4,-20,-20
201.62,4.696,1.363,1.0356,-5,-20,-20
201.72,4.675,1.385,1.0399,-5,-20,-20
201.82,6.623,0.228,-0.5256,-6,-20,-20
201.93,4.631,1.432,1.0512,-6,-20,-20
202.04,4.608,1.457,1.0581,-7,-20,-20
202.14,4.589,1.481,1.0652,-7,-20,-20
202.25,4.569,1.506,1.0727,-7,-20,-20
202.36,4.543,1.535,1.0817,-7,-20,-20
202.47,4.52,1.563,1.0901,-7,-20,-20
202.57,4.498,1.588,1.0978,-7,-20,-20
202.67,4.476,1.613,1.1056,-7,-20,-20
202.78,6.498,0.599,-0.4567,-7,-20,-20
202.88,6.483,0.641,-0.4486,-7,-20,-20
202.98,6.467,0.684,-0.4404,-7,-20,-20
203.09,4.378,1.718,1.1393,-7,-20,-20
203.19,4.353,1.744,1.1475,-7,-20,-20
203.29,4.329,1.768,1.1557,-7,-20,-20
203.39,6.4,0.855,-0.4069,-7,-20,-20
203.5,4.276,1.821,1.1732,-7,-20,-20
203.6,4.25,1.845,1.1815,-7,-20,-20
203.7,4.225,1.87,1.1898,-7,-20,-20
203.8,6.326,1.027,-0.3729,-7,-20,-20
203.91,4.169,1.921,1.2073,-7,-20,-20
204.02,4.143,1.945,1.2157,-7,-20,-20
204.12,4.113,1.971,1.2249,-7,-20,-20
204.23,4.083,1.997,1.2342,-7,-20,-20
204.34,4.055,2.021,1.2427,-7,-20,-20
204.45,4.025,2.047,1.252,-7,-20,-20
204.55,6.172,1.34,-0.3099,-7,-20,-20
204.65,6.15,1.382,-0.3012,-7,-20,-20
204.76,3.937,2.117,1.2784,-7,-20,-20
204.86,3.909,2.14,1.287,-7,-20,-20
204.96,3.88,2.162,1.2956,-7,-20,-20
205.06,6.056,1.55,-0.2662,-7,-20,-20
205.17,6.031,1.591,-0.2574,-7,-20,-20
205.27,6.006,1.633,-0.2486,-7,-20,-20
205.37,3.759,2.25,1.3309,-7,-20,-20
205.48,3.726,2.273,1.3405,-7,-20,-20
205.58,3.696,2.293,1.3492,-7,-20,-20
205.69,3.662,2.315,1.3589,-7,-20,-20
205.79,3.632,2.335,1.3678,-7,-20,-20
205.89,3.601,2.355,1.3767,-7,-20,-20
206.0,3.567,2.376,1.3865,-7,-20,-20
206.1,3.536,2.395,1.3954,-7,-20,-20
206.21,3.501,2.415,1.4053,-7,-20,-20
206.31,3.47,2.433,1.4142,-7,-20,-20
206.42,3.435,2.453,1.4239,-7,-20,-20
206.53,5.671,2.126,-0.1374,-7,-20,-20
206.63,5.641,2.165,-0.1283,-7,-20,-20
206.73,3.335,2.508,1.4514,-7,-20,-20
206.83,5.58,2.241,-0.1102,-7,-20,-20
206.94,5.55,2.278,-0.1012,-7,-20,-20
207.04,5.519,2.315,-0.0922,-7,-20,-20
207.14,5.487,2.353,-0.0832,-7,-20,-20
207.24,3.169,2.591,1.4966,-7,-20,-20
207.35,3.136,2.607,1.5055,-7,-20,-20
207.45,3.102,2.622,1.5144,-7,-20,-20
207.55,5.358,2.498,-0.0469,-7,-20,-20
207.66,5.325,2.534,-0.0377,-7,-20,-20
207.76,2.998,2.667,1.5421,-7,-20,-20
207.87,5.258,2.604,-0.0194,-7,-20,-20
207.97,2.927,2.695,1.561,-7,-20,-20
208.08,2.89,2.71,1.5709,-7,-20,-20
208.18,2.856,2.723,1.5799,-7,-20,-20
208.28,2.821,2.735,1.5889,-7,-20,-20
208.38,5.085,2.775,0.0263,-6,-20,-20
208.49,2.747,2.758,1.606,-6,-20,-20
208.59,2.711,2.767,1.6135,-6,-20,-20
208.7,2.672,2.778,1.6219,-6,-20,-20
208.81,2.637,2.787,1.6295,-6,-20,-20
208.91,2.602,2.795,1.6371,-6,-20,-20
209.01,2.566,2.804,1.6446,-6,-20,-20
209.11,2.531,2.812,1.6521,-6,-20,-20
209.22,2.496,2.819,1.6596,-6,-20,-20
209.32,2.46,2.826,1.6669,-5,-20,-20
209.42,2.421,2.832,1.6736,-5,-20,-20
209.53,2.385,2.837,1.6793,-4,-20,-20
209.63,2.348,2.839,1.684,-4,-20,-20
209.74,2.309,2.842,1.6892,-4,-20,-20
209.84,2.273,2.845,1.6939,-4,-20,-20
209.95,2.235,2.848,1.6991,-4,-20,-20
210.05,2.199,2.85,1.7038,-4,-20,-20
210.15,2.165,2.852,1.7085,-4,-20,-20
210.26,2.126,2.854,1.7135,-4,-20,-20
210.36,2.092,2.856,1.7181,-4,-20,-20
210.46,2.057,2.857,1.7227,-4,-20,-20
210.57,2.023,2.858,1.7273,-4,-20,-20
210.67,1.989,2.86,1.7318,-4,-20,-20
210.78,1.951,2.861,1.7368,-4,-20,-20
210.88,1.917,2.862,1.7413,-4,-20,-20
210.98,4.147,3.231,0.1754,-4,-20,-20
211.09,4.111,3.242,0.18,-4,-20,-20
211.19,1.812,2.863,1.7553,-4,-20,-20
211.29,4.038,3.264,0.1891,-4,-20,-20
211.4,4.002,3.274,0.1937,-4,-20,-20
211.5,3.966,3.284,0.1983,-4,-20,-20
211.6,3.929,3.294,0.2029,-4,-20,-20
211.71,1.64,2.863,1.7782,-4,-20,-20
211.81,3.856,3.314,0.212,-4,-20,-20
211.91,3.82,3.324,0.2166,-4,-20,-20
212.01,3.784,3.333,0.2212,-4,-20,-20
212.11,3.747,3.342,0.2257,-4,-20,-20
212.22,1.469,2.858,1.8011,-4,-20,-20
212.32,1.438,2.857,1.805,-3,-20,-20
212.42,1.401,2.853,1.8086,-3,-20,-20
212.53,1.368,2.85,1.8118,-3,-20,-20
212.63,1.335,2.846,1.8152,-3,-20,-20
212.74,1.299,2.843,1.8189,-3,-20,-20
212.84,1.266,2.839,1.8222,-3,-20,-20
212.94,3.461,3.383,0.2549,-3,-20,-20
213.05,3.426,3.386,0.2583,-3,-20,-20
213.15,1.164,2.827,1.8325,-3,-20,-20
213.25,1.132,2.823,1.8358,-3,-20,-20
213.36,1.096,2.818,1.8394,-3,-20,-20
213.46,1.064,2.814,1.8427,-3,-20,-20
213.56,3.251,3.403,0.275,-3,-20,-20
213.66,3.216,3.405,0.2784,-3,-20,-20
213.76,0.967,2.801,1.8524,-2,-20,-20
213.87,0.935,2.795,1.8548,-2,-20,-20
213.97,3.113,3.405,0.286,-1,-20,-20
214.07,0.869,2.78,1.8579,-1,-20,-20
214.17,3.048,3.393,0.2881,-1,-20,-20
214.28,0.807,2.764,1.86,-1,-20,-20
214.38,0.776,2.756,1.8611,-1,-20,-20
214.48,0.745,2.749,1.8622,-1,-20,-20
214.58,0.715,2.741,1.8633,-1,-20,-20
214.68,0.684,2.733,1.8644,-1,-20,-20
214.79,0.654,2.725,1.8655,-1,-20,-20
214.89,0.624,2.718,1.8666,-1,-20,-20
214.99,0.594,2.71,1.8674,0,-20,-20
215.1,0.561,2.699,1.8673,0,-20,-20
215.2,0.532,2.69,1.8673,0,-20,-20
215.31,0.5,2.68,1.8674,0,-20,-20
215.41,0.47,2.671,1.8675,0,-20,-20
215.52,0.441,2.662,1.8676,0,-20,-20
215.62,0.412,2.653,1.8676,0,-20,-20
215.72,2.585,3.284,0.2969,0,-20,-20
215.83,0.348,2.633,1.8678,0,-20,-20
215.94,0.316,2.623,1.8679,1,-20,-20
216.05,0.288,2.614,1.8672,1,-20,-20
216.16,0.257,2.602,1.866,1,-20,-20
216.26,0.226,2.591,1.865,1,-20,-20
216.37,2.403,3.214,0.2933,1,-20,-20
216.47,0.17,2.571,1.8633,1,-20,-20
216.57,0.141,2.561,1.8624,1,-20,-20
216.68,0.111,2.55,1.8614,1,-20,-20
216.78,2.291,3.165,0.2897,1,-20,-20
216.89,2.263,3.153,0.2889,2,-20,-20
216.99,0.027,2.52,1.8584,2,-20,-20
217.09,0.0,2.509,1.8564,3,-20,-20
217.19,-0.027,2.497,1.8541,3,-20,-20
217.29,-0.056,2.484,1.851,4,-20,-20
217.4,2.135,3.067,0.2767,4,-20,-20
217.5,-0.106,2.459,1.844,4,-20,-20
217.6,-0.131,2.446,1.8403,4,-20,-20
217.7,-0.157,2.433,1.8367,4,-20,-20
217.8,-0.182,2.421,1.833,4,-20,-20
217.91,-0.209,2.407,1.829,4,-20,-20
218.01,-0.234,2.395,1.8254,4,-20,-20
218.12,-0.26,2.383,1.8217,4,-20,-20
218.22,-0.287,2.37,1.8177,4,-20,-20
218.33,-0.312,2.358,1.8141,4,-20,-20
218.43,1.899,2.859,0.2395,4,-20,-20
218.53,1.876,2.839,0.2358,4,-20,-20
218.64,1.852,2.819,0.2321,4,-20,-20
218.74,-0.415,2.31,1.7992,4,-20,-20
218.84,1.804,2.779,0.2247,4,-20,-20
218.95,1.78,2.759,0.221,4,-20,-20
219.05,-0.494,2.275,1.7881,4,-20,-20
219.15,1.732,2.72,0.2137,4,-20,-20
219.26,-0.544,2.253,1.7809,4,-20,-20
219.36,-0.57,2.243,1.7772,4,-20,-20
219.46,1.659,2.662,0.2026,4,-20,-20
219.56,1.634,2.643,0.1989,4,-20,-20
219.66,1.61,2.624,0.1953,4,-20,-20
219.77,-0.674,2.199,1.7625,4,-20,-20
219.87,1.561,2.586,0.188,4,-20,-20
219.97,-0.725,2.178,1.7553,4,-20,-20
220.08,1.511,2.548,0.1806,4,-20,-20
220.18,-0.777,2.158,1.7481,4,-20,-20
220.29,-0.805,2.146,1.7442,4,-20,-20
220.39,1.437,2.492,0.1697,4,-20,-20
220.49,1.412,2.474,0.166,4,-20,-20
220.59,1.386,2.456,0.1624,4,-20,-20
220.69,-0.911,2.106,1.7295,4,-20,-20
220.8,-0.937,2.096,1.7259,4,-20,-20
220.9,1.311,2.401,0.1515,4,-20,-20
221.0,-0.989,2.077,1.7188,4,-20,-20
221.1,1.26,2.366,0.1442,4,-20,-20
221.21,1.234,2.348,0.1405,4,-20,-20
221.31,-1.07,2.049,1.7078,3,-20,-20
221.41,-1.096,2.041,1.7051,3,-20,-20
221.51,1.155,2.303,0.1316,3,-20,-20
221.62,1.129,2.288,0.1289,3,-20,-20
221.72,1.102,2.274,0.1262,3,-20,-20
221.82,-1.207,2.01,1.6943,3,-20,-20
221.93,-1.234,2.002,1.6916,3,-20,-20
222.03,-1.261,1.995,1.6889,3,-20,-20
222.13,-1.289,1.987,1.6862,3,-20,-20
222.24,-1.316,1.98,1.6836,3,-20,-20
222.34,-1.346,1.972,1.6806,3,-20,-20
222.44,0.912,2.179,0.1072,2,-20,-20
222.54,0.884,2.169,0.1054,2,-20,-20
222.64,-1.429,1.954,1.6747,2,-20,-20
222.75,-1.457,1.948,1.6729,2,-20,-20
222.85,-1.485,1.943,1.6711,2,-20,-20
222.95,-1.513,1.937,1.6693,2,-20,-20
223.05,-1.538,1.932,1.6677,2,-20,-20
223.16,-1.572,1.925,1.6656,1,-20,-20
223.26,0.686,2.104,0.0938,1,-20,-20
223.37,-1.632,1.917,1.6639,1,-20,-20
223.47,-1.661,1.913,1.663,1,-20,-20
223.57,0.598,2.086,0.0912,1,-20,-20
223.68,-1.719,1.904,1.6612,1,-20,-20
223.78,-1.747,1.9,1.6603,1,-20,-20
223.88,-1.779,1.895,1.6589,2,-20,-20
223.98,-1.805,1.89,1.6571,2,-20,-20
224.09,-1.836,1.884,1.655,2,-20,-20
224.19,0.424,2.036,0.0823,2,-20,-20
224.3,0.395,2.026,0.0805,2,-20,-20
224.4,-1.924,1.868,1.6494,2,-20,-20
224.5,0.338,2.007,0.0767,2,-20,-20
224.6,0.309,1.998,0.0749,2,-20,-20
224.71,0.28,1.989,0.073,2,-20,-20
224.81,0.252,1.979,0.0711,2,-20,-20
224.91,-2.07,1.843,1.6401,2,-20,-20
225.02,-2.098,1.839,1.6383,2,-20,-20
225.12,-2.126,1.834,1.6364,2,-20,-20
225.22,0.136,1.943,0.0637,2,-20,-20
225.33,-2.189,1.824,1.6324,2,-20,-20
225.43,-2.218,1.819,1.6306,2,-20,-20
225.53,-2.246,1.815,1.6287,2,-20,-20
225.64,-2.274,1.81,1.6269,2,-20,-20
225.74,-2.303,1.806,1.6251,2,-20,-20
225.84,-2.334,1.801,1.623,2,-20,-20
225.95,-2.363,1.797,1.6212,2,-20,-20
226.05,-2.391,1.793,1.6194,2,-20,-20
226.16,-2.423,1.788,1.6173,2,-20,-20
226.26,-2.451,1.784,1.6155,2,-20,-20
226.36,-2.48,1.78,1.6137,2,-20,-20
226.47,-2.509,1.776,1.6117,-2,0,0
226.57,-2.531,1.773,1.6102,-2,0,0
226.67,-2.549,1.771,1.609,-2,20,20
226.78,-2.56,1.77,1.6081,-2,20,20
226.88,-2.563,1.77,1.6079,-2,20,20
226.98,-2.56,1.77,1.608,-2,20,20
227.09,-2.553,1.771,1.6084,-2,20,20
227.19,-2.543,1.772,1.609,-2,20,20
227.29,-2.53,1.774,1.6098,-2,20,20
227.4,-2.515,1.776,1.6108,-2,20,20
227.5,-2.496,1.779,1.612,-2,20,20
227.6,-2.478,1.781,1.6132,-2,0,0
227.7,-2.465,1.783,1.6141,-2,0,0
227.81,-2.454,1.785,1.6149,-2,0,0
227.91,-2.445,1.786,1.6154,-2,0,0
228.01,-2.438,1.787,1.6159,-2,0,0
228.12,-2.433,1.787,1.6163,-2,0,0
228.22,-2.43,1.788,1.6165,-2,0,0
228.32,-2.428,1.788,1.6166,-2,0,0
228.43,-2.427,1.788,1.6167,-2,0,0
228.53,-0.132,1.862,0.0459,-2,0,0
228.64,-0.132,1.862,0.0459,-2,0,0
228.74,-2.427,1.788,1.6167,-2,0,0
228.84,-2.427,1.788,1.6167,-2,0,0
228.94,-2.427,1.788,1.6167,-2,0,0
229.05,-2.427,1.788,1.6167,-2,0,0
229.15,-0.132,1.862,0.0459,-2,0,0
229.25,-0.132,1.862,0.0459,-2,0,0
229.36,-2.427,1.788,1.6167,-2,0,0
229.46,-0.132,1.862,0.0459,-2,0,0
229.57,-2.427,1.788,1.6167,-2,0,0
229.67,-0.132,1.862,0.0459,-2,0,0
229.77,-2.427,1.788,1.6167,-2,0,0
229.88,-2.427,1.788,1.6167,-2,0,0
229.98,-2.427,1.788,1.6167,-2,0,0
230.09,-2.427,1.788,1.6167,-2,0,0
230.19,-2.427,1.788,1.6167,-2,0,0
230.3,-2.427,1.788,1.6167,-2,0,0
230.41,-2.427,1.788,1.6167,-2,0,0
230.51,-2.427,1.788,1.6167,-2,0,0
230.62,-0.132,1.862,0.0459,-2,0,0
230.72,-2.427,1.788,1.6167,-2,0,0
230.83,-2.427,1.788,1.6167,-2,0,0
230.93,-2.427,1.788,1.6167,-2,0,0
231.04,-2.427,1.788,1.6167,-2,0,0
231.14,-2.427,1.788,1.6167,-2,0,0
231.24,-2.427,1.788,1.6167,-2,0,0
231.35,-2.427,1.788,1.6167,-2,0,0
231.45,-2.427,1.788,1.6167,-2,0,0
231.56,-2.427,1.788,1.6167,-2,0,0
231.67,-2.427,1.788,1.6167,-2,0,0
231.78,-2.427,1.788,1.6167,-2,0,0
231.88,-2.427,1.788,1.6167,-2,0,0
231.98,-2.427,1.788,1.6167,-2,0,0
232.08,-2.427,1.788,1.6167,-2,0,0
232.19,-2.427,1.788,1.6167,-2,0,0
232.3,-2.427,1.788,1.6167,-2,0,0
232.4,-0.132,1.862,0.0459,-2,0,0
232.5,-2.427,1.788,1.6167,-2,0,0
232.61,-2.427,1.788,1.6167,-2,0,0
232.71,-0.132,1.862,0.0459,-2,0,0
232.81,-2.427,1.788,1.6167,-2,0,0
232.92,-0.132,1.862,0.0459,-2,0,0
233.02,-0.132,1.862,0.0459,-2,0,0
233.12,-2.427,1.788,1.6167,-2,0,0
233.22,-2.427,1.788,1.6167,-2,0,0
233.32,-0.132,1.862,0.0459,-2,0,0
233.43,-0.132,1.862,0.0459,-2,0,0
